"plotCode","focalOrBenchmark","landCover","vegClass","stratum","cover"
"Plot22","f","Stratum-U4-1","U4","Herbs & Subshrubs",0.33810848400556326
"Plot23","f","Stratum-U4-1","U4","Herbs & Subshrubs",0.33101529902642557
"Plot24","f","Stratum-U4-1","U4","Herbs & Subshrubs",0.23991655076495133
"Plot241","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.4283727399165508
"Plot242","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.4485396383866481
"Plot243","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.47705146036161333
"Plot244","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.3852573018080668
"Plot245","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.26495132127955495
"Plot246","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.3191933240611961
"Plot247","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.2517385257301808
"Plot248","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.21376912378303198
"Plot249","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.28303198887343534
"Plot250","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.39429763560500697
"Plot251","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.3833101529902643
"Plot252","f","Stratum-U16-1","U16","Herbs & Subshrubs",0.16550764951321278
"Plot253","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.5806675938803895
"Plot254","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.56884561891516
"Plot255","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.4902642559109875
"Plot256","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.8331015299026425
"Plot257","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.44993045897079276
"Plot258","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.6787204450625869
"Plot259","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.4944367176634214
"Plot260","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.6710709318497914
"Plot261","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.5180806675938804
"Plot262","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.6592489568845619
"Plot263","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.7713490959666204
"Plot264","f","Stratum-U16-2","U16","Herbs & Subshrubs",0.44937413073713495
"Plot277","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.46745479833101533
"Plot278","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.4047287899860918
"Plot279","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.6210013908205841
"Plot280","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.3984700973574409
"Plot281","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.4082058414464534
"Plot282","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.4235048678720445
"Plot283","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.31154381084840055
"Plot284","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.2524339360222531
"Plot285","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.27746870653685674
"Plot286","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.16481223922114047
"Plot287","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.3150208623087622
"Plot288","f","Stratum-M24-1","M24","Herbs & Subshrubs",0.04269819193324061
"Plot301","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.7164116828929068
"Plot302","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.4133518776077886
"Plot303","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.3902642559109875
"Plot304","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.45243393602225307
"Plot305","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.38539638386648123
"Plot306","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.1571627260083449
"Plot307","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.38803894297635605
"Plot308","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.3004172461752434
"Plot309","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.3650904033379694
"Plot310","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.3457579972183588
"Plot311","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.2948539638386648
"Plot312","f","Stratum-W12-1","W12","Herbs & Subshrubs",0.3240611961057024
"Plot325","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.40055632823365783
"Plot326","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.5034770514603616
"Plot327","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.45549374130737136
"Plot328","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.48400556328233657
"Plot329","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.45966620305980527
"Plot330","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.0027816411682892906
"Plot331","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.2689847009735744
"Plot332","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.1620305980528512
"Plot333","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.13421418636995827
"Plot333","f","Stratum-W18-1","W18","Shrubs",0.10987482614742698
"Plot334","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.3282336578581363
"Plot335","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.11543810848400557
"Plot336","f","Stratum-W18-1","W18","Herbs & Subshrubs",0.4855354659248957
"Plot349","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.31223922114047287
"Plot350","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.4944367176634214
"Plot351","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.35146036161335187
"Plot352","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.31446453407510433
"Plot353","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.480528511821975
"Plot354","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.48303198887343524
"Plot355","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.3560500695410292
"Plot356","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.2610570236439499
"Plot357","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.3550764951321279
"Plot358","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.40069541029207234
"Plot359","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.6225312934631433
"Plot360","f","Stratum-W16-1","W16","Herbs & Subshrubs",0.3993045897079277
"Plot37","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.3518776077885953
"Plot38","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.2955493741307371
"Plot39","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.32684283727399166
"Plot40","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.37273991655076494
"Plot41","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.48261474269819193
"Plot42","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.33518776077885953
"Plot43","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.3289290681502086
"Plot44","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.42141863699582754
"Plot45","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.42726008344923505
"Plot46","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.6578581363004172
"Plot47","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.6599443671766342
"Plot48","f","Stratum-U4-2","U4","Herbs & Subshrubs",0.6369958275382476
"Plot61","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.2726008344923505
"Plot62","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.26522948539638386
"Plot63","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.3769123783031989
"Plot64","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.49874826147426987
"Plot65","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.24061196105702365
"Plot66","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.594019471488178
"Plot67","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.6947148817802503
"Plot68","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.44617524339360215
"Plot69","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.29860917941585535
"Plot70","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.4659248956884562
"Plot71","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.4610570236439499
"Plot72","f","Stratum-W11-1","W11","Herbs & Subshrubs",0.44575799721835885
"Plot85","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.4617524339360223
"Plot86","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.3337969401947149
"Plot87","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.2929068150208623
"Plot88","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.4575799721835883
"Plot89","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.2478442280945758
"Plot90","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.426008344923505
"Plot91","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.5312934631432545
"Plot92","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.2698191933240612
"Plot93","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.6098748261474269
"Plot94","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.5104311543810849
"Plot95","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.4902642559109875
"Plot96","f","Stratum-W11-2","W11","Herbs & Subshrubs",0.43045897079276774
"PlotBm1","b","W21","W21","Herbs & Subshrubs",0.6467315716272601
"PlotBm10","b","W21","W21","Herbs & Subshrubs",0.6342141863699583
"PlotBm100","b","W17","W17","Herbs & Subshrubs",0.7579972183588317
"PlotBm101","b","W17","W17","Herbs & Subshrubs",0.6766342141863699
"PlotBm101","b","W17","W17","Shrubs",0.06815020862308763
"PlotBm102","b","W17","W17","Herbs & Subshrubs",0.6613351877607788
"PlotBm103","b","W17","W17","Herbs & Subshrubs",0.5716272600834492
"PlotBm104","b","W17","W17","Herbs & Subshrubs",0.7684283727399166
"PlotBm105","b","W17","W17","Herbs & Subshrubs",0.545201668984701
"PlotBm106","b","W17","W17","Herbs & Subshrubs",0.6515994436717664
"PlotBm107","b","W17","W17","Herbs & Subshrubs",0.7552155771905424
"PlotBm108","b","W17","W17","Herbs & Subshrubs",0.6244784422809457
"PlotBm109","b","W11","W11","Herbs & Subshrubs",0.039638386648122394
"PlotBm11","b","W21","W21","Herbs & Subshrubs",0.5250347705146036
"PlotBm110","b","W11","W11","Herbs & Subshrubs",0.3525730180806676
"PlotBm111","b","W11","W11","Herbs & Subshrubs",0.2621696801112656
"PlotBm112","b","W11","W11","Herbs & Subshrubs",0.21627260083449235
"PlotBm112","b","W11","W11","Shrubs",0.0013908205841446453
"PlotBm113","b","W11","W11","Herbs & Subshrubs",0.10013908205841446
"PlotBm114","b","W11","W11","Herbs & Subshrubs",0.1105702364394993
"PlotBm114","b","W11","W11","Shrubs",0.0013908205841446453
"PlotBm115","b","W11","W11","Herbs & Subshrubs",0.061891515994436715
"PlotBm116","b","W11","W11","Herbs & Subshrubs",0.11474269819193324
"PlotBm116","b","W11","W11","Shrubs",0.02364394993045897
"PlotBm117","b","W11","W11","Herbs & Subshrubs",0.02920723226703755
"PlotBm117","b","W11","W11","Shrubs",0.008344923504867872
"PlotBm118","b","W11","W11","Herbs & Subshrubs",0.027816411682892908
"PlotBm119","b","W11","W11","Herbs & Subshrubs",0.034075104311543813
"PlotBm12","b","W21","W21","Herbs & Subshrubs",0.4721835883171071
"PlotBm120","b","W11","W11","Herbs & Subshrubs",0.0799721835883171
"PlotBm121","b","W10","W10","Herbs & Subshrubs",0.1258692628650904
"PlotBm121","b","W10","W10","Shrubs",0.0013908205841446453
"PlotBm122","b","W10","W10","Herbs & Subshrubs",0.07579972183588317
"PlotBm123","b","W10","W10","Herbs & Subshrubs",0.14394993045897078
"PlotBm124","b","W10","W10","Herbs & Subshrubs",0.06675938803894298
"PlotBm125","b","W10","W10","Herbs & Subshrubs",0.17663421418636996
"PlotBm126","b","W10","W10","Herbs & Subshrubs",0.14881780250347706
"PlotBm126","b","W10","W10","Shrubs",0.008344923504867872
"PlotBm127","b","W10","W10","Herbs & Subshrubs",0.07579972183588317
"PlotBm127","b","W10","W10","Shrubs",0.0013908205841446453
"PlotBm128","b","W10","W10","Herbs & Subshrubs",0.45827538247566063
"PlotBm128","b","W10","W10","Shrubs",0.08623087621696801
"PlotBm129","b","W10","W10","Herbs & Subshrubs",0.3143254520166898
"PlotBm129","b","W10","W10","Shrubs",0.07510431154381085
"PlotBm13","b","W2","W2","Herbs & Subshrubs",0.06954102920723226
"PlotBm13","b","W2","W2","Shrubs",0.02364394993045897
"PlotBm130","b","W10","W10","Herbs & Subshrubs",0.2524339360222531
"PlotBm130","b","W10","W10","Shrubs",0.027816411682892908
"PlotBm131","b","W10","W10","Herbs & Subshrubs",0.34144645340751045
"PlotBm131","b","W10","W10","Shrubs",0.04728789986091794
"PlotBm132","b","W10","W10","Herbs & Subshrubs",0.4694019471488178
"PlotBm132","b","W10","W10","Shrubs",0.13908205841446453
"PlotBm133","b","W10","W10","Herbs & Subshrubs",0.6022253129346314
"PlotBm134","b","W16","W16","Herbs & Subshrubs",0.3045897079276773
"PlotBm134","b","W16","W16","Shrubs",0.05146036161335188
"PlotBm135","b","W16","W16","Herbs & Subshrubs",0.5563282336578581
"PlotBm135","b","W16","W16","Shrubs",0.02364394993045897
"PlotBm136","b","W16","W16","Herbs & Subshrubs",0.31084840055632823
"PlotBm136","b","W16","W16","Shrubs",0.16689847009735745
"PlotBm137","b","W16","W16","Herbs & Subshrubs",0.17524339360222532
"PlotBm137","b","W16","W16","Shrubs",0.03337969401947149
"PlotBm138","b","W16","W16","Herbs & Subshrubs",0.09944367176634214
"PlotBm138","b","W16","W16","Shrubs",0.011126564673157162
"PlotBm139","b","W16","W16","Herbs & Subshrubs",0.04242002781641168
"PlotBm139","b","W16","W16","Shrubs",0.016689847009735744
"PlotBm14","b","W2","W2","Herbs & Subshrubs",0.3094575799721836
"PlotBm14","b","W2","W2","Shrubs",0.10292072322670376
"PlotBm140","b","W16","W16","Herbs & Subshrubs",0.20027816411682892
"PlotBm140","b","W16","W16","Shrubs",0.022253129346314324
"PlotBm141","b","W16","W16","Herbs & Subshrubs",0.26286509040333794
"PlotBm142","b","W16","W16","Herbs & Subshrubs",0.2023643949930459
"PlotBm143","b","W16","W16","Herbs & Subshrubs",0.23922114047287898
"PlotBm143","b","W16","W16","Shrubs",0.05146036161335188
"PlotBm144","b","W16","W16","Herbs & Subshrubs",0.2482614742698192
"PlotBm144","b","W16","W16","Shrubs",0.04728789986091794
"PlotBm145","b","W16","W16","Herbs & Subshrubs",0.3240611961057024
"PlotBm145","b","W16","W16","Shrubs",0.11543810848400557
"PlotBm15","b","W2","W2","Herbs & Subshrubs",0.3963838664812239
"PlotBm15","b","W2","W2","Shrubs",0.1043115438108484
"PlotBm16","b","W2","W2","Herbs & Subshrubs",0.34840055632823363
"PlotBm16","b","W2","W2","Shrubs",0.1043115438108484
"PlotBm17","b","W2","W2","Herbs & Subshrubs",0.43602225312934634
"PlotBm18","b","W2","W2","Herbs & Subshrubs",0.541029207232267
"PlotBm18","b","W2","W2","Shrubs",0.1043115438108484
"PlotBm19","b","W2","W2","Herbs & Subshrubs",0.5924895688456189
"PlotBm19","b","W2","W2","Shrubs",0.23226703755215578
"PlotBm2","b","W21","W21","Herbs & Subshrubs",0.6001390820584145
"PlotBm20","b","W2","W2","Herbs & Subshrubs",0.3894297635605007
"PlotBm20","b","W2","W2","Shrubs",0.05146036161335188
"PlotBm21","b","W2","W2","Herbs & Subshrubs",0.28303198887343534
"PlotBm21","b","W2","W2","Shrubs",0.17385257301808066
"PlotBm22","b","W2","W2","Herbs & Subshrubs",0.2573018080667594
"PlotBm22","b","W2","W2","Shrubs",0.2767732962447844
"PlotBm23","b","W2","W2","Herbs & Subshrubs",0.44506258692628653
"PlotBm23","b","W2","W2","Shrubs",0.18915159944367177
"PlotBm24","b","W2","W2","Herbs & Subshrubs",0.6571627260083449
"PlotBm24","b","W2","W2","Shrubs",0.05702364394993046
"PlotBm25","b","M24","M24","Herbs & Subshrubs",0.4853963838664812
"PlotBm26","b","M24","M24","Herbs & Subshrubs",0.36300417246175243
"PlotBm27","b","M24","M24","Herbs & Subshrubs",0.4297635605006954
"PlotBm28","b","M24","M24","Herbs & Subshrubs",0.35396383866481224
"PlotBm29","b","M24","M24","Herbs & Subshrubs",0.5292072322670376
"PlotBm3","b","W21","W21","Herbs & Subshrubs",0.5507649513212796
"PlotBm30","b","M24","M24","Herbs & Subshrubs",0.4019471488178025
"PlotBm31","b","M24","M24","Herbs & Subshrubs",0.44506258692628653
"PlotBm32","b","M24","M24","Herbs & Subshrubs",0.4972183588317107
"PlotBm33","b","M24","M24","Herbs & Subshrubs",0.37552155771905427
"PlotBm34","b","M24","M24","Herbs & Subshrubs",0.4721835883171071
"PlotBm35","b","M24","M24","Herbs & Subshrubs",0.40611961057023643
"PlotBm36","b","M24","M24","Herbs & Subshrubs",0.35048678720445064
"PlotBm37","b","W12","W12","Herbs & Subshrubs",0.10570236439499305
"PlotBm38","b","W12","W12","Herbs & Subshrubs",0.03546592489568846
"PlotBm39","b","W12","W12","Herbs & Subshrubs",0.056328233657858134
"PlotBm4","b","W21","W21","Herbs & Subshrubs",0.5139082058414465
"PlotBm40","b","W12","W12","Herbs & Subshrubs",0.013630041724617525
"PlotBm41","b","W12","W12","Herbs & Subshrubs",0.06675938803894298
"PlotBm42","b","W12","W12","Herbs & Subshrubs",0.020166898470097356
"PlotBm43","b","W12","W12","Herbs & Subshrubs",0.12795549374130738
"PlotBm44","b","W12","W12","Herbs & Subshrubs",0.03894297635605007
"PlotBm45","b","W12","W12","Herbs & Subshrubs",0.03824756606397774
"PlotBm46","b","W12","W12","Herbs & Subshrubs",0.011404728789986092
"PlotBm47","b","W12","W12","Herbs & Subshrubs",0.006954102920723227
"PlotBm48","b","W12","W12","Herbs & Subshrubs",0.006954102920723227
"PlotBm49","b","W18","W18","Herbs & Subshrubs",0.27816411682892905
"PlotBm5","b","W21","W21","Herbs & Subshrubs",0.564673157162726
"PlotBm50","b","W18","W18","Herbs & Subshrubs",0.11891515994436717
"PlotBm51","b","W18","W18","Herbs & Subshrubs",0.27746870653685674
"PlotBm51","b","W18","W18","Shrubs",0.1043115438108484
"PlotBm52","b","W18","W18","Herbs & Subshrubs",0.17107093184979139
"PlotBm52","b","W18","W18","Shrubs",0.011126564673157162
"PlotBm53","b","W18","W18","Herbs & Subshrubs",0.20723226703755215
"PlotBm54","b","W18","W18","Herbs & Subshrubs",0.30806675938803896
"PlotBm55","b","W18","W18","Herbs & Subshrubs",0.11821974965229486
"PlotBm56","b","W18","W18","Herbs & Subshrubs",0.1525730180806676
"PlotBm57","b","W18","W18","Herbs & Subshrubs",0.10152990264255911
"PlotBm57","b","W18","W18","Shrubs",0.07510431154381085
"PlotBm58","b","W18","W18","Herbs & Subshrubs",0.011126564673157162
"PlotBm59","b","W18","W18","Herbs & Subshrubs",0.31780250347705147
"PlotBm6","b","W21","W21","Herbs & Subshrubs",0.4819193324061196
"PlotBm60","b","W18","W18","Herbs & Subshrubs",0.29833101529902645
"PlotBm61","b","U17","U17","Herbs & Subshrubs",0.34144645340751045
"PlotBm61","b","U17","U17","Shrubs",0.2545201668984701
"PlotBm62","b","U17","U17","Herbs & Subshrubs",0.3949930458970793
"PlotBm62","b","U17","U17","Shrubs",0.28372739916550765
"PlotBm63","b","U17","U17","Herbs & Subshrubs",0.38734353268428373
"PlotBm63","b","U17","U17","Shrubs",0.21974965229485396
"PlotBm64","b","U17","U17","Herbs & Subshrubs",0.5083449235048678
"PlotBm64","b","U17","U17","Shrubs",0.1043115438108484
"PlotBm65","b","U17","U17","Herbs & Subshrubs",0.5820584144645341
"PlotBm65","b","U17","U17","Shrubs",0.15438108484005564
"PlotBm66","b","U17","U17","Herbs & Subshrubs",0.5347705146036161
"PlotBm66","b","U17","U17","Shrubs",0.25869262865090403
"PlotBm67","b","U16","U16","Herbs & Subshrubs",0.6015299026425591
"PlotBm67","b","U16","U16","Shrubs",0.17385257301808066
"PlotBm68","b","U16","U16","Herbs & Subshrubs",0.36022253129346316
"PlotBm69","b","U16","U16","Herbs & Subshrubs",0.3198887343532684
"PlotBm7","b","W21","W21","Herbs & Subshrubs",0.5340751043115438
"PlotBm70","b","U16","U16","Herbs & Subshrubs",0.21627260083449235
"PlotBm70","b","U16","U16","Shrubs",0.24339360222531292
"PlotBm71","b","U16","U16","Herbs & Subshrubs",0.2997218358831711
"PlotBm72","b","U16","U16","Herbs & Subshrubs",0.10848400556328233
"PlotBm73","b","U17","U17","Herbs & Subshrubs",0.3184979137691238
"PlotBm74","b","U17","U17","Herbs & Subshrubs",0.2357440890125174
"PlotBm75","b","U17","U17","Herbs & Subshrubs",0.28929068150208626
"PlotBm76","b","U17","U17","Herbs & Subshrubs",0.31084840055632823
"PlotBm77","b","U17","U17","Herbs & Subshrubs",0.39777468706536856
"PlotBm78","b","U17","U17","Herbs & Subshrubs",0.5876216968011126
"PlotBm79","b","U16","U16","Herbs & Subshrubs",0.33101529902642557
"PlotBm79","b","U16","U16","Shrubs",0.05146036161335188
"PlotBm8","b","W21","W21","Herbs & Subshrubs",0.38178025034770513
"PlotBm80","b","U16","U16","Herbs & Subshrubs",0.56884561891516
"PlotBm80","b","U16","U16","Shrubs",0.05146036161335188
"PlotBm81","b","U16","U16","Herbs & Subshrubs",0.5
"PlotBm82","b","U16","U16","Herbs & Subshrubs",0.7141863699582753
"PlotBm83","b","U16","U16","Herbs & Subshrubs",0.5528511821974965
"PlotBm83","b","U16","U16","Shrubs",0.05146036161335188
"PlotBm84","b","U16","U16","Herbs & Subshrubs",0.5361613351877608
"PlotBm85","b","U4","U4","Herbs & Subshrubs",0.5959666203059806
"PlotBm86","b","U4","U4","Herbs & Subshrubs",0.650904033379694
