"plotCode","focalOrBenchmark","landCover","vegClass","species","cover"
"Plot114","f","Stratum-W10-1","W10","Centaurea affinis",0.09375
"Plot114","f","Stratum-W10-1","W10","Lolium perenne",0.015
"Plot114","f","Stratum-W10-1","W10","Lotus corniculatus",0.04625
"Plot114","f","Stratum-W10-1","W10","Medicago sativa",0.10875
"Plot114","f","Stratum-W10-1","W10","Mentha sp.",0.0675
"Plot114","f","Stratum-W10-1","W10","Phleum pratense",0.01
"Plot114","f","Stratum-W10-1","W10","Plantago lanceolata",0.015
"Plot114","f","Stratum-W10-1","W10","Poa sp.",0.005
"Plot114","f","Stratum-W10-1","W10","Potentilla recta",0.01
"Plot114","f","Stratum-W10-1","W10","Pterocephalus perennis",0.02625
"Plot114","f","Stratum-W10-1","W10","Salvia sp.",0.0575
"Plot114","f","Stratum-W10-1","W10","Scolymus hispanicus",0.02375
"Plot114","f","Stratum-W10-1","W10","Stachys germanica",0.01
"Plot114","f","Stratum-W10-1","W10","Teucrium capitatum",0.0475
"Plot114","f","Stratum-W10-1","W10","Teucrium chamaedrys",0.01
"Plot114","f","Stratum-W10-1","W10","Thymus sibthorpii",0.02
"Plot114","f","Stratum-W10-1","W10","Torilis arvensis",0.005
"Plot114","f","Stratum-W10-1","W10","Trifolium arvense",0.14
"Plot114","f","Stratum-W10-1","W10","Verbascum sp.",0.01
"Plot115","f","Stratum-W10-1","W10","Alyssum sp.",0.005
"Plot115","f","Stratum-W10-1","W10","Carduus sp.",0.0125
"Plot115","f","Stratum-W10-1","W10","Centaurea affinis",0.145
"Plot115","f","Stratum-W10-1","W10","Cichorium intybus",0.005
"Plot115","f","Stratum-W10-1","W10","Crataegus monogyna",0.14
"Plot115","f","Stratum-W10-1","W10","Crepis setosa",0.15
"Plot115","f","Stratum-W10-1","W10","Euphorbia sp.",0.00125
"Plot115","f","Stratum-W10-1","W10","Medicago sativa",0.0425
"Plot115","f","Stratum-W10-1","W10","Mentha sp.",0.095
"Plot115","f","Stratum-W10-1","W10","Phleum pratense",0.01
"Plot115","f","Stratum-W10-1","W10","Plantago lanceolata",0.02
"Plot115","f","Stratum-W10-1","W10","Salvia sp.",0.02125
"Plot115","f","Stratum-W10-1","W10","Sanguisorba minor",0.005
"Plot115","f","Stratum-W10-1","W10","Torilis arvensis",0.005
"Plot116","f","Stratum-W10-1","W10","Achillea millefolium",0.005
"Plot116","f","Stratum-W10-1","W10","Alyssum sp.",0.01
"Plot116","f","Stratum-W10-1","W10","Carduus sp.",0.005
"Plot116","f","Stratum-W10-1","W10","Catapodium rigidum",0.40625
"Plot116","f","Stratum-W10-1","W10","Convolvulus arvensis",0.02
"Plot116","f","Stratum-W10-1","W10","Euphorbia sp.",0.00125
"Plot116","f","Stratum-W10-1","W10","Hordeum bulbosum",0.00125
"Plot116","f","Stratum-W10-1","W10","Medicago sativa",0.005
"Plot116","f","Stratum-W10-1","W10","Mentha sp.",0.005
"Plot116","f","Stratum-W10-1","W10","Phleum pratense",0.005
"Plot116","f","Stratum-W10-1","W10","Plantago lanceolata",0.005
"Plot116","f","Stratum-W10-1","W10","Poa sp.",0.01
"Plot116","f","Stratum-W10-1","W10","Potentilla recta",0.0525
"Plot116","f","Stratum-W10-1","W10","Pterocephalus perennis",0.01
"Plot116","f","Stratum-W10-1","W10","Rubus idaeus",0.01
"Plot116","f","Stratum-W10-1","W10","Rumex sp.",0.01
"Plot116","f","Stratum-W10-1","W10","Salvia sp.",0.01
"Plot116","f","Stratum-W10-1","W10","Teucrium capitatum",0.0675
"Plot116","f","Stratum-W10-1","W10","Teucrium chamaedrys",0.01
"Plot116","f","Stratum-W10-1","W10","Thymus sibthorpii",0.04625
"Plot116","f","Stratum-W10-1","W10","Torilis arvensis",0.05625
"Plot116","f","Stratum-W10-1","W10","Trifolium arvense",0.02125
"Plot116","f","Stratum-W10-1","W10","Verbascum sp.",0.01
"Plot117","f","Stratum-W10-1","W10","Carduus sp.",0.00125
"Plot117","f","Stratum-W10-1","W10","Eryngium amethystinum",0.006500000000000001
"Plot117","f","Stratum-W10-1","W10","Hordeum bulbosum",0.16125
"Plot117","f","Stratum-W10-1","W10","Lolium perenne",0.01125
"Plot117","f","Stratum-W10-1","W10","Medicago sativa",0.1075
"Plot117","f","Stratum-W10-1","W10","Plantago lanceolata",0.01125
"Plot117","f","Stratum-W10-1","W10","Ptilostemon strictus",0.04625
"Plot117","f","Stratum-W10-1","W10","Rumex sp.",0.01
"Plot117","f","Stratum-W10-1","W10","Trifolium arvense",0.00625
"Plot118","f","Stratum-W10-1","W10","Alyssum sp.",2.5e-4
"Plot118","f","Stratum-W10-1","W10","Cynodon dactylon",0.09375
"Plot118","f","Stratum-W10-1","W10","Eryngium amethystinum",0.02125
"Plot118","f","Stratum-W10-1","W10","Euphorbia sp.",0.00625
"Plot118","f","Stratum-W10-1","W10","Festuca heterophylla",0.10375
"Plot118","f","Stratum-W10-1","W10","Hordeum bulbosum",0.015
"Plot118","f","Stratum-W10-1","W10","Lactuca sp.",0.005
"Plot118","f","Stratum-W10-1","W10","Lolium perenne",0.00125
"Plot118","f","Stratum-W10-1","W10","Medicago sativa",0.01
"Plot118","f","Stratum-W10-1","W10","Ononis reclinata",0.03625
"Plot118","f","Stratum-W10-1","W10","Pimpinella saxifraga",0.01
"Plot118","f","Stratum-W10-1","W10","Pterocephalus perennis",0.01
"Plot118","f","Stratum-W10-1","W10","Rumex sp.",0.025
"Plot118","f","Stratum-W10-1","W10","Sanguisorba minor",0.005
"Plot118","f","Stratum-W10-1","W10","Teucrium capitatum",0.005
"Plot118","f","Stratum-W10-1","W10","Thymus sibthorpii",0.02125
"Plot118","f","Stratum-W10-1","W10","Verbascum sp.",0.00125
"Plot119","f","Stratum-W10-1","W10","Carduus sp.",2.5e-4
"Plot119","f","Stratum-W10-1","W10","Eryngium amethystinum",0.015
"Plot119","f","Stratum-W10-1","W10","Euphorbia sp.",0.00125
"Plot119","f","Stratum-W10-1","W10","Festuca heterophylla",0.06625
"Plot119","f","Stratum-W10-1","W10","Lactuca sp.",0.01625
"Plot119","f","Stratum-W10-1","W10","Medicago sativa",0.11375
"Plot119","f","Stratum-W10-1","W10","Rumex sp.",0.03625
"Plot119","f","Stratum-W10-1","W10","Trifolium arvense",0.02125
"Plot120","f","Stratum-W10-1","W10","Alyssum sp.",0.04650000000000001
"Plot120","f","Stratum-W10-1","W10","Anthoxanthum odoratum",0.005
"Plot120","f","Stratum-W10-1","W10","Briza media",0.04625
"Plot120","f","Stratum-W10-1","W10","Carduus sp.",0.0525
"Plot120","f","Stratum-W10-1","W10","Eryngium amethystinum",0.00525
"Plot120","f","Stratum-W10-1","W10","Lactuca sp.",0.02125
"Plot120","f","Stratum-W10-1","W10","Lolium perenne",0.005
"Plot120","f","Stratum-W10-1","W10","Medicago sativa",0.0725
"Plot120","f","Stratum-W10-1","W10","Teucrium capitatum",0.01
"Plot120","f","Stratum-W10-1","W10","Teucrium chamaedrys",0.01
"Plot13","f","Stratum-U4-1","U4","Alyssum simplex",0.005
"Plot13","f","Stratum-U4-1","U4","Avena sterilis",0.01
"Plot13","f","Stratum-U4-1","U4","Bromus arvensis",0.01
"Plot13","f","Stratum-U4-1","U4","Centaurea solstitialis",0.00625
"Plot13","f","Stratum-U4-1","U4","Crepis sancta",0.0325
"Plot13","f","Stratum-U4-1","U4","Dittrichia viscosa",0.46875
"Plot13","f","Stratum-U4-1","U4","Eryngium campestre",0.01625
"Plot13","f","Stratum-U4-1","U4","Helminthotheca echioides",0.00125
"Plot13","f","Stratum-U4-1","U4","Hieracium pilosus",0.02
"Plot13","f","Stratum-U4-1","U4","Koeleria macrantha",0.09375
"Plot13","f","Stratum-U4-1","U4","Lolium perenne",0.0025
"Plot13","f","Stratum-U4-1","U4","Mentha sp.",0.00125
"Plot13","f","Stratum-U4-1","U4","Phleum pratense",0.12375
"Plot13","f","Stratum-U4-1","U4","Sideritis montana",0.09375
"Plot13","f","Stratum-U4-1","U4","Stachys germanica",0.02125
"Plot13","f","Stratum-U4-1","U4","Vicia sp.",0.00125
"Plot133","f","Stratum-W17-1","W17","Achillea millefolium",0.04625
"Plot133","f","Stratum-W17-1","W17","Aira elegantissima",0.0075
"Plot133","f","Stratum-W17-1","W17","Anthemis arvensis",0.00125
"Plot133","f","Stratum-W17-1","W17","Avena sterilis",0.00125
"Plot133","f","Stratum-W17-1","W17","Bromus hordeaceus",0.0075
"Plot133","f","Stratum-W17-1","W17","Centaurea sp.",0.0075
"Plot133","f","Stratum-W17-1","W17","Cerastium semidecandrum",0.00125
"Plot133","f","Stratum-W17-1","W17","Dactylis glomerata",0.04625
"Plot133","f","Stratum-W17-1","W17","Filago arvensis",0.00125
"Plot133","f","Stratum-W17-1","W17","Herniaria glabra",0.00125
"Plot133","f","Stratum-W17-1","W17","Hypericum olympicum",0.0675
"Plot133","f","Stratum-W17-1","W17","Hypericum perforatum",0.00875
"Plot133","f","Stratum-W17-1","W17","Hypochaeris radicata",0.00125
"Plot133","f","Stratum-W17-1","W17","Medicago minima",0.00125
"Plot133","f","Stratum-W17-1","W17","Ornithopus compressus",0.0075
"Plot133","f","Stratum-W17-1","W17","Petrorhagia dubia",0.03
"Plot133","f","Stratum-W17-1","W17","Phlomis samia",0.00125
"Plot133","f","Stratum-W17-1","W17","Rubus sanctus",0.04625
"Plot133","f","Stratum-W17-1","W17","Sanguisorba minor",0.00875
"Plot133","f","Stratum-W17-1","W17","Taeniatherum caput-medusae",0.09375
"Plot133","f","Stratum-W17-1","W17","Teucrium capitatum",0.00125
"Plot133","f","Stratum-W17-1","W17","Thymus sibthorpii",0.0075
"Plot133","f","Stratum-W17-1","W17","Trifolium angustifolium",0.1575
"Plot133","f","Stratum-W17-1","W17","Trifolium arvense",0.075
"Plot133","f","Stratum-W17-1","W17","Trifolium campestre",0.015
"Plot133","f","Stratum-W17-1","W17","Trifolium hirtum",0.12125
"Plot133","f","Stratum-W17-1","W17","Trifolium scabrum",0.00875
"Plot134","f","Stratum-W17-1","W17","Achillea millefolium",0.02875
"Plot134","f","Stratum-W17-1","W17","Bromus hordeaceus",0.02125
"Plot134","f","Stratum-W17-1","W17","Dactylis glomerata",0.10125
"Plot134","f","Stratum-W17-1","W17","Festuca arundinacea",0.48375
"Plot134","f","Stratum-W17-1","W17","Festuca heterophylla",0.0075
"Plot134","f","Stratum-W17-1","W17","Lathyrus nissolia",0.0225
"Plot134","f","Stratum-W17-1","W17","Medicago minima",0.00125
"Plot134","f","Stratum-W17-1","W17","Medicago sativa",0.02875
"Plot134","f","Stratum-W17-1","W17","Ornithopus compressus",0.00875
"Plot134","f","Stratum-W17-1","W17","Pinus nigra",0.00125
"Plot134","f","Stratum-W17-1","W17","Rumex acetosella",0.07625
"Plot134","f","Stratum-W17-1","W17","Trifolium arvense",0.02125
"Plot134","f","Stratum-W17-1","W17","Trifolium campestre",0.00125
"Plot134","f","Stratum-W17-1","W17","Trifolium hirtum",0.05375
"Plot134","f","Stratum-W17-1","W17","Trifolium scabrum",0.055
"Plot134","f","Stratum-W17-1","W17","Vicia hybrida",0.0075
"Plot134","f","Stratum-W17-1","W17","Vicia villosa",0.16375
"Plot135","f","Stratum-W17-1","W17","Anthemis arvensis",0.00125
"Plot135","f","Stratum-W17-1","W17","Bromus hordeaceus",0.00125
"Plot135","f","Stratum-W17-1","W17","Cerastium brachypetalum",0.00125
"Plot135","f","Stratum-W17-1","W17","Chondrilla juncea",0.00125
"Plot135","f","Stratum-W17-1","W17","Cirsium sp.",0.0675
"Plot135","f","Stratum-W17-1","W17","Cynosurus echinatus",0.00125
"Plot135","f","Stratum-W17-1","W17","Dianthus cruentus",0.0075
"Plot135","f","Stratum-W17-1","W17","Festuca arundinacea",0.0925
"Plot135","f","Stratum-W17-1","W17","Hypochaeris radicata",0.015
"Plot135","f","Stratum-W17-1","W17","Lathyrus aphaca",0.00125
"Plot135","f","Stratum-W17-1","W17","Lathyrus nissolia",0.015
"Plot135","f","Stratum-W17-1","W17","Petrorhagia dubia",0.01625
"Plot135","f","Stratum-W17-1","W17","Phleum pratense",0.1
"Plot135","f","Stratum-W17-1","W17","Potentilla recta",0.05
"Plot135","f","Stratum-W17-1","W17","Rumex acetosella",0.04375
"Plot135","f","Stratum-W17-1","W17","Sanguisorba minor",0.085
"Plot135","f","Stratum-W17-1","W17","Silene italica",0.0075
"Plot135","f","Stratum-W17-1","W17","Trifolium angustifolium",0.0075
"Plot135","f","Stratum-W17-1","W17","Trifolium arvense",0.13875
"Plot135","f","Stratum-W17-1","W17","Trifolium campestre",0.02875
"Plot135","f","Stratum-W17-1","W17","Verbascum sp.",0.07625
"Plot135","f","Stratum-W17-1","W17","Vicia hirsuta",0.02875
"Plot136","f","Stratum-W17-1","W17","Achillea millefolium",0.0075
"Plot136","f","Stratum-W17-1","W17","Acinos alpinus",0.00125
"Plot136","f","Stratum-W17-1","W17","Aira elegantissima",0.0075
"Plot136","f","Stratum-W17-1","W17","Ajuga reptans",0.0075
"Plot136","f","Stratum-W17-1","W17","Anthemis arvensis",0.0075
"Plot136","f","Stratum-W17-1","W17","Bromus hordeaceus",0.015
"Plot136","f","Stratum-W17-1","W17","Chondrilla juncea",0.00125
"Plot136","f","Stratum-W17-1","W17","Cirsium sp.",0.015
"Plot136","f","Stratum-W17-1","W17","Cynosurus echinatus",0.02125
"Plot136","f","Stratum-W17-1","W17","Dianthus cruentus",0.00125
"Plot136","f","Stratum-W17-1","W17","Festuca arundinacea",0.0075
"Plot136","f","Stratum-W17-1","W17","Galium verum",0.0425
"Plot136","f","Stratum-W17-1","W17","Hypericum olympicum",0.0075
"Plot136","f","Stratum-W17-1","W17","Lathyrus nissolia",0.03
"Plot136","f","Stratum-W17-1","W17","Petrorhagia dubia",0.015
"Plot136","f","Stratum-W17-1","W17","Phleum pratense",0.2075
"Plot136","f","Stratum-W17-1","W17","Potentilla recta",0.13
"Plot136","f","Stratum-W17-1","W17","Rumex acetosella",0.02875
"Plot136","f","Stratum-W17-1","W17","Sanguisorba minor",0.00125
"Plot136","f","Stratum-W17-1","W17","Sonchus arvensis",0.0075
"Plot136","f","Stratum-W17-1","W17","Stipa capensis",0.02125
"Plot136","f","Stratum-W17-1","W17","Trifolium campestre",0.255
"Plot136","f","Stratum-W17-1","W17","Trifolium scabrum",0.1775
"Plot136","f","Stratum-W17-1","W17","Verbascum sp.",0.0825
"Plot136","f","Stratum-W17-1","W17","Vicia hirsuta",0.1625
"Plot136","f","Stratum-W17-1","W17","Vicia tetrasperma",0.0075
"Plot137","f","Stratum-W17-1","W17","Achillea clypeolata",0.16125
"Plot137","f","Stratum-W17-1","W17","Achillea millefolium",0.02125
"Plot137","f","Stratum-W17-1","W17","Anisantha sterilis",0.0075
"Plot137","f","Stratum-W17-1","W17","Campanula sparsa",0.0075
"Plot137","f","Stratum-W17-1","W17","Campanula trachelium",0.0075
"Plot137","f","Stratum-W17-1","W17","Hypericum perforatum",0.02125
"Plot137","f","Stratum-W17-1","W17","Lactuca viminea",0.0225
"Plot137","f","Stratum-W17-1","W17","Lathyrus nissolia",0.04375
"Plot137","f","Stratum-W17-1","W17","Linaria pelisseriana",0.00125
"Plot137","f","Stratum-W17-1","W17","Orobanche sp.",0.00875
"Plot137","f","Stratum-W17-1","W17","Phleum pratense",0.1625
"Plot137","f","Stratum-W17-1","W17","Piptatherum miliaceum",0.0075
"Plot137","f","Stratum-W17-1","W17","Potentilla recta",0.03
"Plot137","f","Stratum-W17-1","W17","Rumex acetosella",0.04375
"Plot137","f","Stratum-W17-1","W17","Sanguisorba minor",0.085
"Plot137","f","Stratum-W17-1","W17","Trifolium campestre",0.00125
"Plot137","f","Stratum-W17-1","W17","Trifolium pratense",0.0075
"Plot137","f","Stratum-W17-1","W17","Trifolium scabrum",0.0425
"Plot137","f","Stratum-W17-1","W17","Verbascum sp.",0.05625
"Plot137","f","Stratum-W17-1","W17","Vicia hirsuta",0.07125
"Plot137","f","Stratum-W17-1","W17","Vicia villosa",0.0075
"Plot138","f","Stratum-W17-1","W17","Acinos alpinus",0.0225
"Plot138","f","Stratum-W17-1","W17","Ajuga genevensis",0.1225
"Plot138","f","Stratum-W17-1","W17","Anthoxanthum odoratum",0.0075
"Plot138","f","Stratum-W17-1","W17","Bromus hordeaceus",0.02125
"Plot138","f","Stratum-W17-1","W17","Centaurea sp.",0.015
"Plot138","f","Stratum-W17-1","W17","Convolvulus arvensis",0.015
"Plot138","f","Stratum-W17-1","W17","Euphorbia cyparissias",0.0225
"Plot138","f","Stratum-W17-1","W17","Plantago lanceolata",0.0225
"Plot138","f","Stratum-W17-1","W17","Poa trivialis ",0.02125
"Plot138","f","Stratum-W17-1","W17","Potentilla recta",0.0575
"Plot138","f","Stratum-W17-1","W17","Pterocephalus plumosus",0.0025
"Plot138","f","Stratum-W17-1","W17","Rumex acetosella",0.00875
"Plot138","f","Stratum-W17-1","W17","Sanguisorba minor",0.0075
"Plot138","f","Stratum-W17-1","W17","Trifolium angustifolium",0.875
"Plot138","f","Stratum-W17-1","W17","Trifolium pratense",0.09375
"Plot138","f","Stratum-W17-1","W17","Vicia sativa",0.0075
"Plot138","f","Stratum-W17-1","W17","Vulpia muralis",0.0075
"Plot139","f","Stratum-W17-1","W17","Anthoxanthum odoratum",0.03625
"Plot139","f","Stratum-W17-1","W17","Asteriscus aquaticus",0.0075
"Plot139","f","Stratum-W17-1","W17","Avena sterilis",0.05375
"Plot139","f","Stratum-W17-1","W17","Cota tinctoria subsp. tinctoria",0.0075
"Plot139","f","Stratum-W17-1","W17","Cynodon dactylon",0.0075
"Plot139","f","Stratum-W17-1","W17","Dianthus cruentus",0.03
"Plot139","f","Stratum-W17-1","W17","Eryngium campestre",0.00125
"Plot139","f","Stratum-W17-1","W17","Euphorbia cyparissias",0.02125
"Plot139","f","Stratum-W17-1","W17","Filago arvensis",0.02125
"Plot139","f","Stratum-W17-1","W17","Hordeum murinum",0.0075
"Plot139","f","Stratum-W17-1","W17","Matricaria recutita",0.09375
"Plot139","f","Stratum-W17-1","W17","Melica ciliata",0.02875
"Plot139","f","Stratum-W17-1","W17","Plantago lanceolata",0.02125
"Plot139","f","Stratum-W17-1","W17","Poa bulbosa",0.02875
"Plot139","f","Stratum-W17-1","W17","Pterocephalus plumosus",0.05
"Plot139","f","Stratum-W17-1","W17","Stipa pennata",0.02875
"Plot139","f","Stratum-W17-1","W17","Teucrium chamaedrys",0.0075
"Plot139","f","Stratum-W17-1","W17","Torilis arvensis",0.02125
"Plot139","f","Stratum-W17-1","W17","Trifolium arvense",0.03
"Plot139","f","Stratum-W17-1","W17","Trifolium campestre",0.0675
"Plot139","f","Stratum-W17-1","W17","Trifolium nigrescens",0.14625
"Plot139","f","Stratum-W17-1","W17","Trifolium scabrum",0.0425
"Plot139","f","Stratum-W17-1","W17","Verbascum sp.",0.0075
"Plot139","f","Stratum-W17-1","W17","Vulpia muralis",0.075
"Plot14","f","Stratum-U4-1","U4","Aegilops triuncialis",0.11875
"Plot14","f","Stratum-U4-1","U4","Avena sterilis",0.18875
"Plot14","f","Stratum-U4-1","U4","Centaurea solstitialis",0.0075
"Plot14","f","Stratum-U4-1","U4","Centaurea sp.",0.01
"Plot14","f","Stratum-U4-1","U4","Cichorium intybus",0.00125
"Plot14","f","Stratum-U4-1","U4","Crepis sancta",0.00625
"Plot14","f","Stratum-U4-1","U4","Echium italicum",0.00125
"Plot14","f","Stratum-U4-1","U4","Eryngium campestre",0.03125
"Plot14","f","Stratum-U4-1","U4","Lolium perenne",0.00125
"Plot14","f","Stratum-U4-1","U4","Muscari neglectum",0.00125
"Plot14","f","Stratum-U4-1","U4","Petrorhagia prolifera",0.00125
"Plot14","f","Stratum-U4-1","U4","Phleum pratense",0.00125
"Plot14","f","Stratum-U4-1","U4","Rapistrum rugosum",0.01125
"Plot14","f","Stratum-U4-1","U4","Rosa canina",0.005
"Plot14","f","Stratum-U4-1","U4","Scolymus hispanicus",0.01
"Plot14","f","Stratum-U4-1","U4","Setaria viridis",0.1875
"Plot14","f","Stratum-U4-1","U4","Silybum marianum",0.16125
"Plot14","f","Stratum-U4-1","U4","Thymus sibthorpii",0.09375
"Plot14","f","Stratum-U4-1","U4","Tuberaria sp.",0.04625
"Plot140","f","Stratum-W17-1","W17","Achillea millefolium",0.075
"Plot140","f","Stratum-W17-1","W17","Agrostis canina",0.0575
"Plot140","f","Stratum-W17-1","W17","Aira elegantissima",0.0075
"Plot140","f","Stratum-W17-1","W17","Bromus squarrosus",0.02125
"Plot140","f","Stratum-W17-1","W17","Centaurea sp.",0.0075
"Plot140","f","Stratum-W17-1","W17","Cynosurus echinatus",0.0025
"Plot140","f","Stratum-W17-1","W17","Dactylis glomerata",0.02125
"Plot140","f","Stratum-W17-1","W17","Helianthemum nummularium",0.02125
"Plot140","f","Stratum-W17-1","W17","Plantago lagopus",0.02125
"Plot140","f","Stratum-W17-1","W17","Polypodium vulgare",0.00125
"Plot140","f","Stratum-W17-1","W17","Pteridium aquilinum",0.23375
"Plot140","f","Stratum-W17-1","W17","Rubus idaeus",0.3425
"Plot140","f","Stratum-W17-1","W17","Trifolium angustifolium",0.04625
"Plot140","f","Stratum-W17-1","W17","Trifolium arvense",0.3425
"Plot140","f","Stratum-W17-1","W17","Trifolium campestre",0.04375
"Plot140","f","Stratum-W17-1","W17","Trifolium hirtum",0.1
"Plot140","f","Stratum-W17-1","W17","Trifolium incarnatum",0.1775
"Plot140","f","Stratum-W17-1","W17","Trifolium scabrum",0.18625
"Plot140","f","Stratum-W17-1","W17","Verbascum sp.",0.0425
"Plot140","f","Stratum-W17-1","W17","Vulpia muralis",0.03625
"Plot141","f","Stratum-W17-1","W17","Achillea clypeolata",0.04625
"Plot141","f","Stratum-W17-1","W17","Achillea millefolium",0.11
"Plot141","f","Stratum-W17-1","W17","Agrostis canina",0.01
"Plot141","f","Stratum-W17-1","W17","Anthemis arvensis",0.0075
