"plotCode","focalOrBenchmark","landCover","vegClass","stratum","cover"
"PlotOff39","f","Stratum-Off-W11-4","W11","Shrubs",0.03
"PlotOff4","f","Stratum-Off-W2-3","W2","Herbs & Subshrubs",0.10475
"PlotOff4","f","Stratum-Off-W2-3","W2","Shrubs",0.0385
"PlotOff40","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.1605
"PlotOff40","f","Stratum-Off-W11-4","W11","Shrubs",0.03
"PlotOff41","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.08825000000000001
"PlotOff41","f","Stratum-Off-W11-4","W11","Shrubs",0.001
"PlotOff42","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.31149999999999994
"PlotOff42","f","Stratum-Off-W11-4","W11","Shrubs",0.015
"PlotOff43","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.4019999999999999
"PlotOff43","f","Stratum-Off-W11-4","W11","Shrubs",0.043
"PlotOff44","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.07375
"PlotOff44","f","Stratum-Off-W11-4","W11","Shrubs",0.0325
"PlotOff45","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.13225
"PlotOff45","f","Stratum-Off-W11-4","W11","Shrubs",0.0325
"PlotOff46","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.060500000000000005
"PlotOff46","f","Stratum-Off-W11-4","W11","Shrubs",0.073
"PlotOff47","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.29374999999999996
"PlotOff47","f","Stratum-Off-W11-4","W11","Shrubs",0.0175
"PlotOff48","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.29525
"PlotOff48","f","Stratum-Off-W11-4","W11","Shrubs",0.03
"PlotOff49","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.26175
"PlotOff49","f","Stratum-Off-W11-1","W11","Shrubs",0.11600000000000002
"PlotOff5","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.34299999999999997
"PlotOff5","f","Stratum-Off-W2-1","W2","Shrubs",0.2075
"PlotOff50","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.4369999999999999
"PlotOff50","f","Stratum-Off-W11-1","W11","Shrubs",0.06
"PlotOff51","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.5169999999999999
"PlotOff51","f","Stratum-Off-W11-1","W11","Shrubs",0.030999999999999996
"PlotOff52","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.3867499999999999
"PlotOff52","f","Stratum-Off-W11-1","W11","Shrubs",0.0955
"PlotOff53","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.214
"PlotOff53","f","Stratum-Off-W11-1","W11","Shrubs",0.0575
"PlotOff54","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.6465000000000001
"PlotOff54","f","Stratum-Off-W11-1","W11","Shrubs",0.0375
"PlotOff55","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.31949999999999995
"PlotOff55","f","Stratum-Off-W11-1","W11","Shrubs",0.008
"PlotOff56","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.37699999999999995
"PlotOff56","f","Stratum-Off-W11-1","W11","Shrubs",0.265
"PlotOff57","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.2535
"PlotOff57","f","Stratum-Off-W11-1","W11","Shrubs",0.0255
"PlotOff58","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.23274999999999998
"PlotOff58","f","Stratum-Off-W11-1","W11","Shrubs",0.14600000000000002
"PlotOff59","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.15650000000000003
"PlotOff59","f","Stratum-Off-W11-1","W11","Shrubs",0.005
"PlotOff6","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.37124999999999986
"PlotOff6","f","Stratum-Off-W2-1","W2","Shrubs",0.28
"PlotOff60","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.4484999999999999
"PlotOff60","f","Stratum-Off-W11-1","W11","Shrubs",0.083
"PlotOff61","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.43599999999999994
"PlotOff61","f","Stratum-Off-W11-2","W11","Shrubs",0.0625
"PlotOff62","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.2852499999999999
"PlotOff62","f","Stratum-Off-W11-2","W11","Shrubs",0.105
"PlotOff63","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.4859999999999999
"PlotOff63","f","Stratum-Off-W11-2","W11","Shrubs",0.0375
"PlotOff64","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.15100000000000002
"PlotOff64","f","Stratum-Off-W11-2","W11","Shrubs",0.025
"PlotOff65","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.23774999999999996
"PlotOff65","f","Stratum-Off-W11-2","W11","Shrubs",0.005
"PlotOff66","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.12075000000000005
"PlotOff66","f","Stratum-Off-W11-2","W11","Shrubs",0.02
"PlotOff67","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.13575000000000004
"PlotOff67","f","Stratum-Off-W11-2","W11","Shrubs",0.005
"PlotOff68","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.15125000000000002
"PlotOff68","f","Stratum-Off-W11-2","W11","Shrubs",0.055
"PlotOff69","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.131
"PlotOff69","f","Stratum-Off-W11-2","W11","Shrubs",0.003
"PlotOff7","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.32274999999999987
"PlotOff7","f","Stratum-Off-W2-1","W2","Shrubs",0.11800000000000001
"PlotOff70","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.10775
"PlotOff71","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.24224999999999994
"PlotOff71","f","Stratum-Off-W11-2","W11","Shrubs",0.0605
"PlotOff72","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0.11375
"PlotOff72","f","Stratum-Off-W11-2","W11","Shrubs",0.045
"PlotOff8","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.07025
"PlotOff8","f","Stratum-Off-W2-1","W2","Shrubs",0.301
"PlotOff9","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.18474999999999997
"PlotOff9","f","Stratum-Off-W2-1","W2","Shrubs",0.33599999999999997
"PlotBm109","b","W11","W11","Herbs & Subshrubs",0.040482954545454544
"PlotBm110","b","W11","W11","Herbs & Subshrubs",0.3600852272727273
"PlotBm111","b","W11","W11","Herbs & Subshrubs",0.2677556818181818
"PlotBm112","b","W11","W11","Herbs & Subshrubs",0.22088068181818185
"PlotBm112","b","W11","W11","Shrubs",0.0014204545454545455
"PlotBm113","b","W11","W11","Herbs & Subshrubs",0.10227272727272728
"PlotBm114","b","W11","W11","Herbs & Subshrubs",0.11292613636363635
"PlotBm114","b","W11","W11","Shrubs",0.0014204545454545455
"PlotBm115","b","W11","W11","Herbs & Subshrubs",0.06321022727272728
"PlotBm116","b","W11","W11","Herbs & Subshrubs",0.1171875
"PlotBm116","b","W11","W11","Shrubs",0.024147727272727272
"PlotBm117","b","W11","W11","Herbs & Subshrubs",0.029829545454545456
"PlotBm117","b","W11","W11","Shrubs",0.008522727272727272
"PlotBm118","b","W11","W11","Herbs & Subshrubs",0.028409090909090908
"PlotBm119","b","W11","W11","Herbs & Subshrubs",0.03480113636363636
"PlotBm120","b","W11","W11","Herbs & Subshrubs",0.08167613636363637
"PlotBm13","b","W2","W2","Herbs & Subshrubs",0.07102272727272728
"PlotBm13","b","W2","W2","Shrubs",0.024147727272727272
"PlotBm14","b","W2","W2","Herbs & Subshrubs",0.31605113636363635
"PlotBm14","b","W2","W2","Shrubs",0.10511363636363635
"PlotBm15","b","W2","W2","Herbs & Subshrubs",0.4048295454545454
"PlotBm15","b","W2","W2","Shrubs",0.10653409090909093
"PlotBm16","b","W2","W2","Herbs & Subshrubs",0.35582386363636365
"PlotBm16","b","W2","W2","Shrubs",0.10653409090909093
"PlotBm17","b","W2","W2","Herbs & Subshrubs",0.4453125
"PlotBm18","b","W2","W2","Herbs & Subshrubs",0.5525568181818182
"PlotBm18","b","W2","W2","Shrubs",0.10653409090909093
"PlotBm19","b","W2","W2","Herbs & Subshrubs",0.6051136363636364
"PlotBm19","b","W2","W2","Shrubs",0.2372159090909091
"PlotBm20","b","W2","W2","Herbs & Subshrubs",0.3977272727272727
"PlotBm20","b","W2","W2","Shrubs",0.052556818181818184
"PlotBm21","b","W2","W2","Herbs & Subshrubs",0.2890625
"PlotBm21","b","W2","W2","Shrubs",0.17755681818181818
"PlotBm22","b","W2","W2","Herbs & Subshrubs",0.2627840909090909
"PlotBm22","b","W2","W2","Shrubs",0.28267045454545453
"PlotBm23","b","W2","W2","Herbs & Subshrubs",0.4545454545454546
"PlotBm23","b","W2","W2","Shrubs",0.19318181818181815
"PlotBm24","b","W2","W2","Herbs & Subshrubs",0.6711647727272727
"PlotBm24","b","W2","W2","Shrubs",0.05823863636363636
