"plotCode","focalOrBenchmark","landCover","vegClass","stratum","cover"
"PlotOff27","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff28","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0
"PlotOff28","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff29","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0
"PlotOff29","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff3","f","Stratum-Off-W2-3","W2","Herbs & Subshrubs",0.0015
"PlotOff3","f","Stratum-Off-W2-3","W2","Shrubs",0
"PlotOff3","f","Stratum-Off-W2-3","W2","Trees",0
"PlotOff30","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0
"PlotOff30","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff31","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0
"PlotOff32","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0
"PlotOff32","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff33","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0.0015
"PlotOff33","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff34","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0.00125
"PlotOff34","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff35","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0
"PlotOff35","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff36","f","Stratum-Off-W2-4","W2","Herbs & Subshrubs",0
"PlotOff36","f","Stratum-Off-W2-4","W2","Shrubs",0
"PlotOff37","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff37","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff38","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",2.5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff38","f","Stratum-Off-W11-4","W11","Trees",0
"PlotOff39","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0.00125
"PlotOff39","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff4","f","Stratum-Off-W2-3","W2","Herbs & Subshrubs",0.0105
"PlotOff4","f","Stratum-Off-W2-3","W2","Shrubs",0
"PlotOff40","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff41","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff41","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff41","f","Stratum-Off-W11-4","W11","Trees",0
"PlotOff42","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff42","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff43","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff43","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff44","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff44","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff45","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff45","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff46","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff46","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff47","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff47","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff48","f","Stratum-Off-W11-4","W11","Herbs & Subshrubs",0
"PlotOff48","f","Stratum-Off-W11-4","W11","Shrubs",0
"PlotOff48","f","Stratum-Off-W11-4","W11","Trees",0
"PlotOff49","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0
"PlotOff49","f","Stratum-Off-W11-1","W11","Shrubs",0
"PlotOff5","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.013000000000000001
"PlotOff5","f","Stratum-Off-W2-1","W2","Shrubs",0.0175
"PlotOff5","f","Stratum-Off-W2-1","W2","Trees",0
"PlotOff50","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0
"PlotOff50","f","Stratum-Off-W11-1","W11","Shrubs",0
"PlotOff51","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.00875
"PlotOff51","f","Stratum-Off-W11-1","W11","Shrubs",0.0155
"PlotOff52","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.01625
"PlotOff52","f","Stratum-Off-W11-1","W11","Shrubs",0.0025
"PlotOff52","f","Stratum-Off-W11-1","W11","Trees",0
"PlotOff53","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0
"PlotOff53","f","Stratum-Off-W11-1","W11","Shrubs",0
"PlotOff54","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.00125
"PlotOff54","f","Stratum-Off-W11-1","W11","Shrubs",0.0025
"PlotOff54","f","Stratum-Off-W11-1","W11","Trees",0
"PlotOff55","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.00125
"PlotOff55","f","Stratum-Off-W11-1","W11","Shrubs",0
"PlotOff56","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0
"PlotOff56","f","Stratum-Off-W11-1","W11","Shrubs",0
"PlotOff56","f","Stratum-Off-W11-1","W11","Trees",0.03
"PlotOff57","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.0025
"PlotOff57","f","Stratum-Off-W11-1","W11","Shrubs",0.0025
"PlotOff58","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0
"PlotOff58","f","Stratum-Off-W11-1","W11","Shrubs",0
"PlotOff58","f","Stratum-Off-W11-1","W11","Trees",0
"PlotOff59","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0
"PlotOff59","f","Stratum-Off-W11-1","W11","Shrubs",0
"PlotOff6","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.01875
"PlotOff6","f","Stratum-Off-W2-1","W2","Shrubs",0.0575
"PlotOff6","f","Stratum-Off-W2-1","W2","Trees",0
"PlotOff60","f","Stratum-Off-W11-1","W11","Herbs & Subshrubs",0.0030000000000000005
"PlotOff60","f","Stratum-Off-W11-1","W11","Shrubs",0.0025
"PlotOff60","f","Stratum-Off-W11-1","W11","Trees",0
"PlotOff61","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff61","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff62","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff62","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff63","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff63","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff64","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff64","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff65","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff65","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff66","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff66","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff67","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff67","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff68","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff68","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff68","f","Stratum-Off-W11-2","W11","Trees",0
"PlotOff69","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff69","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff7","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.01775
"PlotOff7","f","Stratum-Off-W2-1","W2","Shrubs",0.03
"PlotOff7","f","Stratum-Off-W2-1","W2","Trees",0
"PlotOff70","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff71","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff71","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff72","f","Stratum-Off-W11-2","W11","Herbs & Subshrubs",0
"PlotOff72","f","Stratum-Off-W11-2","W11","Shrubs",0
"PlotOff8","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.0015000000000000002
"PlotOff8","f","Stratum-Off-W2-1","W2","Shrubs",0
"PlotOff8","f","Stratum-Off-W2-1","W2","Trees",0
"PlotOff9","f","Stratum-Off-W2-1","W2","Herbs & Subshrubs",0.00625
"PlotOff9","f","Stratum-Off-W2-1","W2","Shrubs",0.0025
"PlotOff9","f","Stratum-Off-W2-1","W2","Trees",0
"PlotBm109","b","W11","W11","Herbs & Subshrubs",0
"PlotBm109","b","W11","W11","Trees",0
"PlotBm110","b","W11","W11","Herbs & Subshrubs",0.02625
"PlotBm110","b","W11","W11","Trees",0
"PlotBm111","b","W11","W11","Herbs & Subshrubs",0.00125
"PlotBm111","b","W11","W11","Trees",0
"PlotBm112","b","W11","W11","Herbs & Subshrubs",0
"PlotBm112","b","W11","W11","Shrubs",0
"PlotBm112","b","W11","W11","Trees",0
"PlotBm113","b","W11","W11","Herbs & Subshrubs",0
"PlotBm113","b","W11","W11","Trees",0
"PlotBm114","b","W11","W11","Herbs & Subshrubs",0
"PlotBm114","b","W11","W11","Shrubs",0
"PlotBm114","b","W11","W11","Trees",0
"PlotBm115","b","W11","W11","Herbs & Subshrubs",0
"PlotBm115","b","W11","W11","Trees",0
"PlotBm116","b","W11","W11","Herbs & Subshrubs",0
"PlotBm116","b","W11","W11","Shrubs",0
"PlotBm116","b","W11","W11","Trees",0
"PlotBm117","b","W11","W11","Herbs & Subshrubs",0.0025
"PlotBm117","b","W11","W11","Shrubs",0
"PlotBm117","b","W11","W11","Trees",0
"PlotBm118","b","W11","W11","Herbs & Subshrubs",0
"PlotBm118","b","W11","W11","Trees",0
"PlotBm119","b","W11","W11","Herbs & Subshrubs",0
"PlotBm119","b","W11","W11","Trees",0
"PlotBm120","b","W11","W11","Herbs & Subshrubs",0
"PlotBm120","b","W11","W11","Trees",0
"PlotBm13","b","W2","W2","Herbs & Subshrubs",0
"PlotBm13","b","W2","W2","Shrubs",0
"PlotBm13","b","W2","W2","Trees",0
"PlotBm14","b","W2","W2","Herbs & Subshrubs",0
"PlotBm14","b","W2","W2","Shrubs",0
"PlotBm14","b","W2","W2","Trees",0
"PlotBm15","b","W2","W2","Herbs & Subshrubs",0
"PlotBm15","b","W2","W2","Shrubs",0
"PlotBm16","b","W2","W2","Herbs & Subshrubs",0
"PlotBm16","b","W2","W2","Shrubs",0
"PlotBm16","b","W2","W2","Trees",0
"PlotBm17","b","W2","W2","Herbs & Subshrubs",0
"PlotBm17","b","W2","W2","Trees",0
"PlotBm18","b","W2","W2","Herbs & Subshrubs",0
"PlotBm18","b","W2","W2","Shrubs",0
"PlotBm18","b","W2","W2","Trees",0
"PlotBm19","b","W2","W2","Herbs & Subshrubs",0.025
"PlotBm19","b","W2","W2","Shrubs",0
"PlotBm19","b","W2","W2","Trees",0
"PlotBm20","b","W2","W2","Herbs & Subshrubs",0
"PlotBm20","b","W2","W2","Shrubs",0
"PlotBm20","b","W2","W2","Trees",0
"PlotBm21","b","W2","W2","Herbs & Subshrubs",0
"PlotBm21","b","W2","W2","Shrubs",0
"PlotBm21","b","W2","W2","Trees",0
"PlotBm22","b","W2","W2","Herbs & Subshrubs",0
"PlotBm22","b","W2","W2","Shrubs",0
"PlotBm22","b","W2","W2","Trees",0
"PlotBm23","b","W2","W2","Herbs & Subshrubs",0
"PlotBm23","b","W2","W2","Shrubs",0
"PlotBm23","b","W2","W2","Trees",0
"PlotBm24","b","W2","W2","Herbs & Subshrubs",0
"PlotBm24","b","W2","W2","Shrubs",0
"PlotBm24","b","W2","W2","Trees",0
