"plotCode","focalOrBenchmark","landCover","vegClass","stratum","cover"
"BBA7OCT","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"BBA8OCT","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0"
"BBA8OCT","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"BBA8OCT","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0.1"
"BBA8OCT","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"BBA8OCT","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.05"
"BBA8OCT","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.05"
"BBAOCT1","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0.05"
"BBAOCT1","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"BBAOCT1","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.01"
"BBAOCT1","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.05"
"BBAOCT1","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.05"
"BBAOCT1","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"BBAOct2","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"BBAOct2","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.01"
"BBAOct2","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"BBAOct2","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0.01"
"BBAOct2","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.05"
"BBAOct2","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0.05"
"BBAOct3","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"BBAOct3","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0"
"BBAOct3","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.2"
"BBAOct3","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.05"
"BBAOct3","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0.8"
"BBAOct3","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"BBREGO","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.1"
"BBREGO","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0.05"
"BBREGO","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0.05"
"BBREGO","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.05"
"BBREGO","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.2"
"BBREGO","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"BBS6REV","b","Wetland","Wetland","SubstrateOrganicMatter","0"
"BBS6REV","b","Wetland","Wetland","SubstrateDecWood","0"
"BBS6REV","b","Wetland","Wetland","SubstrateMineralSoil","0"
"BBS6REV","b","Wetland","Wetland","SubstrateRocks","0.05"
"BBS6REV","b","Wetland","Wetland","SubstrateWater","0"
"BBS6REV","b","Wetland","Wetland","SubstrateBedrock","0"
"BBV2REV","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0"
"BBV2REV","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0"
"BBV2REV","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"BBV2REV","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.1"
"BBV2REV","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"BBV2REV","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"BBWL4","b","Wetland","Wetland","SubstrateWater","0"
"BBWL4","b","Wetland","Wetland","SubstrateOrganicMatter","0"
"BBWL4","b","Wetland","Wetland","SubstrateMineralSoil","0"
"BBWL4","b","Wetland","Wetland","SubstrateBedrock","0"
"BBWL4","b","Wetland","Wetland","SubstrateDecWood","0"
"BBWL4","b","Wetland","Wetland","SubstrateRocks","0"
"DP23-10","b","Wetland","Wetland","SubstrateBedrock","0"
"DP23-10","b","Wetland","Wetland","SubstrateOrganicMatter","0.98"
"DP23-10","b","Wetland","Wetland","SubstrateMineralSoil","0"
"DP23-10","b","Wetland","Wetland","SubstrateRocks","0"
"DP23-10","b","Wetland","Wetland","SubstrateDecWood","0.02"
"DP23-10","b","Wetland","Wetland","SubstrateWater","0"
"DP23-11","b","Wetland","Wetland","SubstrateOrganicMatter","0.99"
"DP23-11","b","Wetland","Wetland","SubstrateRocks","0"
"DP23-11","b","Wetland","Wetland","SubstrateWater","0"
"DP23-11","b","Wetland","Wetland","SubstrateDecWood","0.01"
"DP23-11","b","Wetland","Wetland","SubstrateMineralSoil","0"
"DP23-11","b","Wetland","Wetland","SubstrateBedrock","0"
"DP23-13","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-13","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.95"
"DP23-13","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-13","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-13","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.05"
"DP23-13","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-15","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.97"
"DP23-15","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0.01"
"DP23-15","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-15","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.02"
"DP23-15","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-15","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-17","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-17","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.59"
"DP23-17","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.01"
"DP23-17","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-17","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-17","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.4"
"DP23-18","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-18","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-18","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.07"
"DP23-18","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-18","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.93"
"DP23-18","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-19","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.89"
"DP23-19","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0.01"
"DP23-19","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-19","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.1"
"DP23-19","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-19","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-2","b","Wetland","Wetland","SubstrateOrganicMatter","0.989"
"DP23-2","b","Wetland","Wetland","SubstrateRocks","0"
"DP23-2","b","Wetland","Wetland","SubstrateWater","0.01"
"DP23-2","b","Wetland","Wetland","SubstrateDecWood","0.001"
"DP23-2","b","Wetland","Wetland","SubstrateMineralSoil","0"
"DP23-2","b","Wetland","Wetland","SubstrateBedrock","0"
"DP23-20","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-20","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-20","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-20","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-20","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.92"
"DP23-20","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.08"
"DP23-21","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-21","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.979"
"DP23-21","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-21","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-21","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.02"
"DP23-21","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0.001"
"DP23-23","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.02"
"DP23-23","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-23","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.92"
"DP23-23","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0.01"
"DP23-23","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-23","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.05"
"DP23-24","b","Wetland","Wetland","SubstrateMineralSoil","0"
"DP23-24","b","Wetland","Wetland","SubstrateWater","0"
"DP23-24","b","Wetland","Wetland","SubstrateOrganicMatter","0.97"
"DP23-24","b","Wetland","Wetland","SubstrateRocks","0"
"DP23-24","b","Wetland","Wetland","SubstrateBedrock","0"
"DP23-24","b","Wetland","Wetland","SubstrateDecWood","0.03"
"DP23-25","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.05"
"DP23-25","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0.01"
"DP23-25","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-25","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0"
"DP23-25","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.94"
"DP23-25","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-26","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.02"
"DP23-26","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.02"
"DP23-26","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.93"
"DP23-26","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0.03"
"DP23-26","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-26","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-27","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.5"
"DP23-27","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0.04"
"DP23-27","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-27","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.003"
"DP23-27","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.457"
"DP23-27","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-28","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.8"
"DP23-28","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0.15"
"DP23-28","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-28","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-28","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.02"
"DP23-28","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.03"
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.02"
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.05"
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.99"
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.01"
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.985"
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0.01"
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.005"
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.99"
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.01"
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.95"
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.05"
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-38","b","Wetland","Wetland","SubstrateMineralSoil","0"
"DP23-38","b","Wetland","Wetland","SubstrateOrganicMatter","0.98"
"DP23-38","b","Wetland","Wetland","SubstrateWater","0.01"
"DP23-38","b","Wetland","Wetland","SubstrateRocks","0"
"DP23-38","b","Wetland","Wetland","SubstrateBedrock","0"
"DP23-38","b","Wetland","Wetland","SubstrateDecWood","0.01"
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.92"
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0.005"
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.075"
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.945"
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.05"
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.005"
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.895"
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0.1"
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.005"
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.01"
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.84"
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.15"
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0.005"
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.2"
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.785"
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.01"
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0.005"
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0"
