"plotCode","focalOrBenchmark","landCover","vegClass","stratum","cover"
"DP23-23","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-24","b","Wetland","Wetland","Shrub",0
"DP23-25","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-26","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-27","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-28","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Shrub",0.05
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-29","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-31","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-34","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-35","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-38","b","Wetland","Wetland","Shrub",0
"DP23-38","b","Wetland","Wetland","Tree",0
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tree",0
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Tree",0
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tree",0
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tree",0
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tree",0
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0.043
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-52","b","Wetland","Wetland","Shrub",0
"DP23-52","b","Wetland","Wetland","Tree",0
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-54","b","Wetland","Wetland","Shrub",0
"DP23-54","b","Wetland","Wetland","Tree",0
"DP23-57","b","Wetland","Wetland","Shrub",0
"DP23-57","b","Wetland","Wetland","Tree",0
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-61","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-61","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-62","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-62","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-63","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-63","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-64","b","Wetland","Wetland","Shrub",0
"DP23-64","b","Wetland","Wetland","Tree",0
"DP23-65","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"DP23-65","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"DP23-66","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"DP23-66","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"DP23-69","b","Wetland","Wetland","Shrub",0
"DP23-70","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-70","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-8","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP23-8","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"DP23-9","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"DP23-9","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"DP2401","f","Wetland [Reclaimed]","Wetland","Herb",0
"DP2401","f","Wetland [Reclaimed]","Wetland","Shrub",0
"DP2402","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Herb",0.005
"DP2402","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP2403","f","Wetland [Reclaimed]","Wetland","Herb",0
"DP2403","f","Wetland [Reclaimed]","Wetland","Shrub",0
"DP2404","f","Wetland [Reclaimed]","Wetland","Herb",0
"DP2404","f","Wetland [Reclaimed]","Wetland","Shrub",0
"DP2405","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Herb",0.027000000000000003
"DP2405","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Herb",0
"DP2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"DP2408","f","Wetland [Reclaimed]","Wetland","Herb",0
"DP2408","f","Wetland [Reclaimed]","Wetland","Shrub",0
"DP2409","f","Wetland [Reclaimed]","Wetland","Herb",0
"DP2409","f","Wetland [Reclaimed]","Wetland","Shrub",0
"DP2411","f","Wetland [Reclaimed]","Wetland","Herb",0
"DP2411","f","Wetland [Reclaimed]","Wetland","Shrub",0
"DP2416A","f","Wetland [Reclaimed]","Wetland","Herb",0.001
"DP2416A","f","Wetland [Reclaimed]","Wetland","Shrub",0
"T_S10","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Herb",0.02
"T_S10","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"T_S10","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tree",0
"T_S11","b","Wetland","Wetland","Herb",0
"T_S11","b","Wetland","Wetland","Shrub",0
"T_S11","b","Wetland","Wetland","Tree",0
"T_S13","b","Wetland","Wetland","Herb",0
"T_S13","b","Wetland","Wetland","Shrub",0
"T_S13","b","Wetland","Wetland","Tree",0
"T_S2","b","Wetland","Wetland","Herb",0
"T_S2","b","Wetland","Wetland","Shrub",0
"T_S2","b","Wetland","Wetland","Tree",0
"T_S8","b","Wetland","Wetland","Herb",0
"T_S8","b","Wetland","Wetland","Shrub",0
"T_S8","b","Wetland","Wetland","Tree",0
"T_V1","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"T_V1","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"T_V1","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"T_V10","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"T_V10","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"T_V10","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"T_V5","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"T_V5","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"T_V5","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"T_V6","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"T_V6","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"T_V7","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"T_V7","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"T_V7","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"T_V9","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"T_V9","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"T_V9","b","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"T_WL2","b","Wetland","Wetland","Herb",0.02
"T_WL2","b","Wetland","Wetland","Shrub",0
"T_WL3","b","Wetland","Wetland","Herb",0
"T_WL3","b","Wetland","Wetland","Shrub",0
"T_WL3","b","Wetland","Wetland","Tree",0
"T_WL4","b","Wetland","Wetland","Herb",0
"T_WL4","b","Wetland","Wetland","Shrub",0
"T_WL4","b","Wetland","Wetland","Tree",0
"T_WL6","b","Wetland","Wetland","Herb",0
"T_WL6","b","Wetland","Wetland","Shrub",0
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Herb",0.17
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tree",0
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Herb",0
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Shrub",0
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tree",0
"TS_4_t","f","Wetland [Reclaimed]","Wetland","Herb",0.1
"TS_4_t","f","Wetland [Reclaimed]","Wetland","Shrub",0
"TS_4_t","f","Wetland [Reclaimed]","Wetland","Tree",0
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Herb",0.02
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Shrub",0
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tree",0
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Herb",0.02
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Shrub",0
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","Tree",0
